user_id,catb_recommender
1900,"[1037332, 1082185, 979707, 1070820, 920002, 1087102, 940947, 933835, 1138443, 898847, 971922, 865026, 1132771, 1135834, 6534178, 1137775, 1121603, 1018740, 962568, 819978, 5569471, 878996, 1070845, 1124971, 13008334, 1019643, 1007512, 900586, 862349, 1101010, 5569230, 1007269, 914577, 965842, 866755, 883003, 1005172, 885863, 13842088, 1051468, 827656, 1121360, 6391381, 1061203, 1028816, 1103752, 997309, 1078652, 952408, 837304, 868415, 885697, 5582712, 882604, 7168026, 1058404, 824305, 1062002, 1069003, 12263788, 932298, 5568729, 1046957, 945139, 921504, 934399, 1057260, 1084613, 901776, 1008074, 13877192, 1104414, 1079913, 954642, 1115175, 1028473, 872137, 1009187, 9245106, 999104, 893501, 15926886, 998119, 951590, 1128812, 1118627, 9859183, 873627, 857503, 836645, 977344, 824005, 832678, 891961, 858373, 1134398, 962991, 924423, 919180, 903325, 888543, 1054567, 10150194, 970030, 943362, 854405, 856345, 847207, 1017369, 8020234, 963835, 12518330, 5585510, 9803810, 981760, 12384953, 1036249, 9803483, 1043751, 961554, 1126870, 878636, 1138487, 12949855, 883404, 999971, 9187298, 1055201, 1053690, 1003188, 1137688, 9677366, 909268, 823704, 986912, 849843, 910473, 1060408, 822178, 6034857, 12731436, 962229, 1102959, 9396821, 9827950, 9396770, 926233, 5569845, 995965, 1098844, 907647, 835098, 12810422, 13007837, 866211, 1056509, 834484, 845307, 841309, 9487606, 846550, 1062966, 12301405, 1040807, 823356, 985999, 851569, 1037965, 1051516, 1000908, 924352, 5568378, 1005186, 945805, 1126294, 860776, 1131310, 995785, 1081177, 1110572, 1000237, 12262830, 869728, 7167945, 879876, 994928, 820165, 999714, 7168417, 1138854, 995242, 986947, 840361, 9884698, 901062, 847270, 916122, 1059994, 838010, 12262778, 1135044, 923673, 916381, 12525256, 844054, 5978656, 5978648, 1139525, 1039156, 913785, 5566592, 849870, 953476, 976998, 908531, 1062117, 976199, 12385374, 1027569, 873902, 899624, 914190, 911622, 1086504, 15596488, 1026094, 1092835, 847982, 857849, 5569327, 865178, 1022097, 1114694, 839818, 874972, 844165, 1094223, 1075368, 938700, 828328, 903567, 1092885, 880150, 930917, 1013321, 925862, 1024306, 866355, 1071939, 12132648, 1051211, 1022254, 12810393, 1041796, 845208, 852856, 1075637, 1029743, 1059342, 1077555, 999858, 1098066, 866227, 826249, 983584, 854852, 961791, 913210, 8090537, 868764, 12132685, 1092026, 844179, 840890, 1088147, 1042438, 1022003, 1038217, 929668, 909714, 1033142, 1055646, 913026, 1009046, 907014, 1027284, 990797, 8014645, 7025275, 920769, 1085604, 920145, 1119051, 863447, 7169034, 1006184, 993638, 867188, 1037863, 1026118, 1067606, 1106523, 1133018, 865456, 923746, 1065593, 1134522, 12352293, 1072685, 868909, 871756, 1128744, 987562, 1122358, 819518, 1007116, 1080414, 1124729, 833870, 1105488, 1058997, 833025, 1049788, 1080601, 897125, 879755, 1126899, 991949, 1043590, 904360, 1096036, 893018, 870547, 1136257, 13841744, 1112598, 1076056, 1044078, 1101173, 1004906, 8090521, 965766, 1007195, 859075, 834117, 891954, 866172, 1068719, 1098248, 909894, 896369, 890610, 965267, 5592931, 1127831, 910032, 1127179, 933637, 7024990, 9526410, 930118, 1023720, 952163, 1046545, 9527290]"
1901,"[1082185, 1044078, 1013928, 1043766, 951590, 6534178, 923746, 8203851, 910673, 1081177, 1025611, 844179, 836445, 6904666, 6979089, 1004906, 869728, 907128, 1133018, 983936, 1121367, 1029743, 863762, 1043590, 878996, 845208, 1117358, 995242, 15741861, 5590158, 1106523, 981760, 999779, 819927, 938700, 883404, 999971, 1068719, 906262, 1075470, 879755, 1129576, 994928, 1106301, 857130, 1084551, 1005186, 849843, 863802, 1116476, 12302069, 834484, 8090537, 12301100, 9836106, 871756, 859075, 899624, 866227, 840361, 953476, 976998, 14106445, 986912, 819304, 1060529, 957839, 844165, 919948, 834103, 1047968, 987562, 1138189, 847982, 819063, 1096036, 5568721, 1042907, 1096317, 1126808, 9527350, 8019716, 1002558, 1112754, 824005, 995876, 5592931, 6979427, 1065331, 1056509, 995896, 1070820, 1006184, 995965, 979707, 10121965, 1055646, 995785, 13841744, 1056762, 12524174, 991592, 5569327, 862349, 5568378, 1093413, 990797, 965766, 826249, 933303, 10122037, 860776, 5585510, 961554, 885750, 947798, 878445, 887393, 1101010, 923208, 15926844, 885290, 1071939, 969205, 1017369, 908531, 1075368, 12781777, 928049, 1136257, 15630096, 5569230, 904360, 869577, 9884698, 1134522, 9245106, 1059902, 13511457, 867020, 986947, 1069621, 1118033, 820165, 5570408, 6551782, 999858, 1098066, 1054262, 909714, 832678, 870547, 999270, 1005456, 1083787, 12301109, 1062966, 5569471, 1065593, 5978656, 5978648, 901062, 1085604, 1134292, 1138443, 903567, 846823, 940947, 854900, 896369, 13115579, 934131, 8065410, 967395, 1096458, 969866, 1033142, 908846, 12731544, 893018, 938138, 1087916, 1013321, 883963, 1085780, 1077555, 1038462, 1042438, 1103629, 1000753, 879504, 903325, 1118787, 1122358, 1101173, 937626, 933067, 1131344, 1027068, 866755, 1130458, 917816, 8090521, 933835, 1025581, 857849, 1094955, 874972, 985386, 951190, 1136719, 868764, 7409664, 9527159, 1038217, 1137387, 927860, 908504, 847573, 944534, 7025114, 1110572, 920421, 825343, 945200, 905636, 939900, 1041259, 953180, 865178, 914190, 5569845, 885863, 883003, 944137, 962568, 904129, 1053690, 1135552, 837751, 1087102, 1000050, 921504, 847270, 1019078, 1039156, 856060, 12262978, 887984, 6034857, 857503, 834117, 1105488, 913210, 1127758, 1037863, 1080414, 1124729, 1057260, 821200, 847025, 1014238, 943076, 1128812, 1092026, 899844, 1035321, 865992, 1069175, 909894, 1083446, 913785, 1101174, 1126979, 1058779, 1013389, 861279, 1046545, 907014, 1071342, 1043301, 13008334, 833025, 929668, 963226, 938849, 874618, 1046201, 916381, 823721, 1022003, 1050229, 902856, 1070702, 1073150, 12185235, 1049788, 983584, 822346, 883932, 8249365, 941307, 1014948, 1022254, 892048, 9553397, 1058997, 1037340, 1056492, 1084177, 930917, 897954, 1094308, 9881948, 937406, 908145, 958594, 911470, 833940, 1058214, 962229, 1024858, 8205218, 943393, 965842, 1102959, 944466, 902396, 837644, 825970, 1013167, 5569379, 959931, 12810393, 1126899, 1003188, 1003838, 879876, 866211, 854852, 876932, 12946027, 910032, 1105120, 1050482, 952163, 891954, 1006414, 9527161, 977508, 837527, 916122, 1040807, 1044895, 961447, 938547, 971922, 929018, 839040, 863447, 9881834, 869150, 880150, 1062002, 1076738, 910473, 1085357, 1026118, 1117514, 1027569, 957951, 7025496, 13003092, 1041796, 1076056, 897125, 1032950, 1007195, 890610, 822140, 1094585, 1137688, 959316, 985999, 874617, 993638, 898068, 844054, 976199, 1000236, 1103902, 1048200, 922127, 852856, 862152, 10282425, 9526410, 1119051, 893501, 1116821, 823862, 1024306, 1127179, 8203782, 820752, 1057350, 1051516, 1023720, 1087386, 970030, 819518, 6034966, 1028816, 1132771, 1092118, 9527290, 835098, 1127831, 1098248, 872137, 930118, 965267, 933637]"
1902,"[1082185, 1106523, 1133018, 6534178, 923746, 1056509, 914190, 1077555, 962229, 1039589, 849843, 1038217, 981760, 908531, 883404, 1043590, 899624, 5568378, 1058779, 833025, 994928, 976199, 995242, 1096036, 1053690, 845705, 1123146, 995785, 840361, 896369, 860776, 1065593, 1054216, 1130858, 844179, 834484, 859075, 1069788, 1044078, 858302, 5978656, 5978648, 826249, 934676, 929433, 1005609, 1029743, 919534, 1098066, 988693, 963971, 920844, 1070820, 986912, 1065038, 1031923, 862349, 937292, 1097661, 918335, 1054262, 1041796, 1042438, 1085604, 961554, 844165, 1089021, 1122547, 12731517, 6464208, 5592931, 862799, 1075637, 5569230, 895743, 1084331, 916122, 827261, 883616, 1004906, 1062404, 938547, 951590, 1033142, 949294, 990797, 962568, 1120443, 1050534, 1092026, 10121965, 854852, 1100125, 845208, 979707, 1103691, 913210, 878996, 837366, 1137688, 1136257, 1068719, 891279, 903325, 8249365, 5585701, 868953, 937686, 1133312, 873654, 890610, 12670635, 866211, 1024306, 1081177, 1131438, 946273, 1046545, 878637, 1039348, 10351524, 1076738, 1058997, 852182, 904360, 938187, 865456, 1108024, 867188, 1094619, 1059593, 1079048, 880228, 1114006, 1111498, 917381, 819518, 1137483, 1126899, 1091809, 1127831]"
1903,"[1133018, 1106523, 1053690, 917033, 1096036, 1082185, 5569471, 868764, 9420312, 961269, 1036501, 1134522, 923746, 6534178, 981760, 849843, 5568378, 928049, 1058021, 5569230, 952317, 883404, 858302, 951590, 1110111, 1092026, 856060, 941741, 844165, 1127716, 914754, 827683, 893501, 1058779, 1062966, 916381, 1093030, 13671759, 943233, 885307, 1079223, 940700, 6979221, 995242, 1021116, 856772, 914190, 1080155, 988693, 908531, 8205218, 1044078, 1038692, 973876, 882830, 6463717, 1065593, 907631, 1054262, 825731, 986912, 1124695, 994928, 893018, 1070214, 826249, 923673, 840361, 844179, 1007210, 1098066, 1137387, 942525, 979707, 6463775, 15596279, 833025, 1003188, 1005609, 1048200, 1085604, 940726, 952698, 1071342, 1029743, 1112238, 962229, 10457112, 834491, 860776, 901062, 987562, 1074868, 910032, 1023979, 859075, 15630096, 8181282, 995785, 1044599, 1126899, 5978656, 5978648, 1010582, 834484, 1068719, 1058997, 878996, 1110695, 1004906, 899624, 9707240, 866211, 907418, 1033142, 862349, 1048237, 865456, 854852, 1024306, 1081177, 1006184, 991948, 844818, 890610, 925178, 845208, 962568, 916122, 903325, 867188, 1070820, 1050721, 961554, 1131438, 1069635, 904360, 9526410, 1127831]"
1904,"[1082185, 1058997, 5569471, 1126899, 1137775, 1123842, 986912, 1040807, 1102959, 981760, 995242, 1133018, 1106523, 1029743, 957951, 840361, 879876, 13072850]"
1905,"[1029743, 995242, 1082185, 6534178, 5569471, 8177622, 883404, 960984, 893501, 913671, 961554, 1034686, 965842, 9526892, 884774, 914190, 1018050, 840361, 981760, 995785, 923746, 951590, 826249, 15926844, 1098066, 866211, 1070820, 1137284, 10455579, 916122, 1112238, 1053690, 862349, 1044078, 1068719, 1004906, 962568, 1126899, 1005493, 5569230, 1057124, 908531, 850133, 837270, 1022757, 1101956, 904360, 878285, 900703, 903800, 1005898, 965267, 1105488, 1106523, 1133018, 1127831]"
1906,"[1082185, 995242, 981760, 6534178, 961554, 1023958, 913210, 916122, 1029743, 962568, 844179, 1046756, 903325, 834117, 8090532, 12263788, 865026, 1105623, 916993, 835098, 840361, 1096343, 6034857, 965842, 12301109, 1051468, 824005, 957736, 977545, 902167, 900586, 1053628, 6464165, 909894, 905868, 6534077, 878445, 883404, 999971, 1123536, 849843, 935284, 13842088, 1107553, 842522, 919423, 993466, 1029112, 1013572, 1127624, 995785, 12810393, 1128240, 870211, 996009, 966684, 828935, 847982, 835973, 1116005, 860776, 907392, 12810422, 911502, 968072, 955075, 1046584, 1002499, 8019977, 1051516, 1044078, 858302, 1044805, 999858, 856772, 9677236, 847270, 820165, 6514160, 7025106, 1131488, 897954, 986947, 874972, 908531, 1098066, 5978656, 5978648, 826249, 845208, 1008032, 877447, 10149640, 1106064, 1106271, 857503, 1097239, 866211, 979707, 994928, 857849, 862349, 947798, 834484, 9878513, 10121610, 1067779, 12524691, 899624, 8293447, 1005186, 5569327, 888111, 995965, 860528, 908318, 1132771, 1016276, 938700, 12262778, 9832469, 838602, 1096290, 1004906, 6633273, 838186, 1130517, 871756, 997796, 824305, 6442520, 944249, 1013321, 931136, 911311, 827999, 906883, 12262830, 9245106, 945805, 1118787, 12384365, 10150194, 1071939, 885795, 1070702, 925626, 1117514, 901543, 12301839, 862682, 9833277, 1058779, 8019968, 1077359, 10285106, 12263692, 1110292, 1012284, 1028715, 905539, 1110255, 872137, 1055646, 1104414, 1000237, 921345, 866227, 1038217, 1028816, 854852, 1070272, 12757140, 825343, 12811534, 951590, 8090546, 1054047, 1022254, 5585510, 1000488, 962229, 823721, 892314, 1000908, 878996, 1014948, 1110218, 1033142, 1056509, 865174, 867668, 1007148, 1074754, 1109615, 826597, 976199, 1075368, 1138682, 934427, 1101010, 1137775, 906763, 8276172, 1103105, 923746, 845193, 9837807, 951412, 1134522, 8090537, 1070845, 1045220, 12811532, 8090440, 15926725, 1127025, 855325, 933835, 909714, 1094107, 1043301, 913278, 1067606, 1037863, 965766, 1028166, 930917, 940947, 5590837, 1057260, 9832156, 1133018, 825006, 8090521, 5568378, 7466252, 1070820, 1019028, 939636, 1021715, 868764, 1137688, 966832, 1040927, 1122358, 868147, 1068719, 1101174, 1119051, 883932, 1022003, 1077555, 1024306, 6034648, 883003, 12812261, 852572, 844839, 914190, 1020156, 8091550, 987562, 1135071, 1080414, 1124729, 839243, 957232, 1026118, 898869, 1096036, 6602327, 1081177, 1136257, 907014, 1120928, 904360, 867188, 870515, 852856, 1042438, 1027569, 15831255, 5569845, 5569230, 1084968, 859075, 1006184, 870547, 5569471, 9831711, 1087102, 843744, 986912, 1085604, 1058997, 5592931, 913785, 1065593, 833025, 1049788, 879755, 1126899, 1076056, 863699, 1053690, 844165, 924014, 1110572, 900598, 990797, 1048200, 1043590, 1062966, 1022097, 901062, 1106523, 8020001, 1039156, 1101173, 916381, 919681, 893501, 1007195, 896369, 893018, 832678, 890610, 1112598, 983584, 1040807, 840890, 924531, 1092026, 5578437, 8014645, 1134210, 910032, 1098248, 1023720, 1127179, 930118, 952163, 9526410, 965267, 9527290, 1127831, 1105488]"
1907,"[1082185, 1057260, 6534178, 995242, 981760, 954642, 1133018, 844179, 1075368, 922340, 1128812, 1069621, 833025, 1029743, 1028816, 847270, 819978, 848319, 860776, 1044895, 1035843, 995785, 1009449, 903325, 904422, 962568, 880888, 1106523, 840361, 961554, 1039156, 938700, 979707, 9571047, 1015177, 12810393, 883404, 999971, 1112205, 1030981, 923746, 834484, 5569230, 9913338, 9187298, 916122, 853448, 896085, 914190, 951590, 1101010, 13877192, 1040807, 5568489, 1005274, 1071939, 1077555, 1081177, 924786, 5574409, 826385, 1109014, 1056509, 976199, 1055646, 9835509, 841309, 820165, 1053690, 835098, 5978656, 5978648, 901062, 1021519, 891961, 866211, 819840, 922127, 1046756, 972931, 1137688, 1009187, 944139, 1068719, 9833277, 8014645, 897954, 863447, 1037863, 1033142, 859075, 831390, 1135258, 999858, 8090521, 12810391, 12810422, 904360, 848154, 902167, 909396, 1092588, 962229, 1115576, 933835, 1011578, 5587938, 849843, 5569471, 1061982, 914577, 878996, 1004906, 826249, 831628, 1136257, 916050, 862349, 866227, 865456, 985999, 1005493, 994928, 866755, 871756, 9245106, 1104343, 1098066, 909714, 13417591, 1110572, 1013321, 6034857, 1036081, 856166, 1138443, 1070820, 873654, 7025106, 1080414, 1124729, 5592931, 854852, 909894, 1137775, 1022254, 987562, 890909, 1044078, 1101956, 1003487, 925862, 1119051, 908408, 1036753, 1096261, 8090537, 900802, 916381, 1005186, 872137, 1092026, 6463826, 9673980, 1058997, 965766, 893501, 1100972, 899624, 900586, 842140, 5585510, 998373, 1092303, 824005, 1122358, 1049788, 845208, 844165, 868764, 900697, 1033372, 885307, 986912, 837304, 847982, 1124971, 1026118, 970030, 1089381, 1070702, 1060408, 1043590, 5583751, 870515, 880150, 907014, 1051516, 1043301, 1044759, 1123022, 913785, 7168417, 1092502, 12172240, 1135868, 1094924, 945662, 1100125, 1037894, 835236, 1052335, 1038217, 1110409, 908531, 863802, 867188, 1091520, 1007195, 937626, 896369, 832678, 876695, 12812261, 859010, 1062404, 1062966, 13945141, 843306, 1085604, 1024306, 1065593, 8291322, 900703, 910032, 5568378, 881706, 820122, 880969, 1010582, 925112, 890610, 1096036, 1126899, 1018397, 940217, 827180, 934676, 930917, 12781777, 1077285, 1042616, 995965, 930666, 891279, 880308, 879755, 15596488, 873474, 893018, 1102949, 913210, 1071342, 8290421, 866528, 943088, 833940, 10285389, 1099656, 1027569, 879445, 1046545, 1098248, 1006184, 1076056, 952163, 983584, 1023720, 9526410, 1127831, 930118, 1105488, 965267]"
1908,"[1082185, 995242, 6534178, 1029743, 981760, 862349, 1070820, 866211, 878996, 5577022, 1011926, 986912, 901062, 6534030, 961554, 1090676, 1109014, 883404, 1062128, 951590, 995785, 857006, 860776, 962568, 821200, 824305, 850676, 5978656, 7166865, 1056509, 1022254, 6464166, 844179, 854852, 837751, 1133254, 10344586, 916122, 826249, 1116821, 1081177, 1098066, 852572, 1102949, 1004906, 908531, 1098248, 1044078, 1058997, 898958, 950935, 873474, 7432861, 1127179, 933637, 866871, 1053690, 5569230, 1097815, 904360, 840361, 930118, 1023720, 1086713, 1098188, 923746, 1057350, 891954, 859075, 1130452, 1068719, 1126899, 1105488, 1127831, 1106523, 1133018]"
1909,"[1082185, 1081189, 995242, 6534178, 1008673, 883404, 5570408, 933067, 1029743, 859075, 1069979, 1101173, 1117473, 1000753, 5588161, 1135071, 981760, 824311, 1070820, 826249, 916122, 1098066, 1044078, 1004906, 1074868, 5569230, 951590, 995785, 1126899, 1106523, 999858, 840361, 1133018, 1068719, 923746, 1139142, 5592931, 886703, 1002838, 821970, 908531, 904360, 1127831]"
1910,"[1058997, 1126899, 1082185, 1011926, 1094924, 981760, 840361, 961554, 838186, 829722, 916122, 824180, 995242, 1133018, 1106523, 1137025, 1029743]"
1911,"[1082185, 819927, 8090541, 6534480, 1029743, 862349, 5568378, 995242, 1038663, 1118033, 1070820, 1076769, 6534178, 6391532, 1072483, 981760, 976199, 1044078, 923746, 5569230, 13115579, 883404, 1040346, 979707, 840361, 844179, 932298, 985234, 961554, 826249, 1005493, 12301109, 962229, 1098066, 995785, 1004906, 1091499, 866211, 1081177, 1106523, 948670, 961747, 1102959, 951590, 1133018, 986912, 9245106, 1074271, 916122, 904360, 1022254, 1126899, 962568, 908531, 9527290, 1127831]"
1912,"[1029743, 995242, 1082185, 5585510, 1070463, 1074333, 889731, 1082212, 871252, 9935616, 911470, 934369, 6534178, 981760, 863449, 899624, 9296965, 1044805, 904105, 944534, 8181515, 12302069, 1056509, 883404, 5563693, 1117473, 825749, 12384775, 940996, 979566, 847982, 939900, 1031584, 12301405, 9268695, 844179, 1077555, 835285, 1119761, 961554, 1046968, 913210, 1043590, 871756, 828867, 852080, 1038217, 12301109, 866211, 908318, 826249, 1070702, 1013407, 962568, 1098066, 995785, 860776, 923746, 1096036, 1062002, 5978656, 951590, 859075, 1046827, 1044078, 878996, 916122, 1004906, 1068719, 12782181, 1006184, 861899, 962229, 840890, 957013, 840361, 1053690, 5569230, 1081177, 854852, 892264, 867188, 862349, 8011291, 904360, 1106523, 1058997, 908531, 1133018, 1070820, 1126899, 1127831]"
1913,"[1081189, 1082185, 995242, 1029743, 1053690, 5569230, 899624, 1108168, 6534178, 883404, 909396, 844165, 1058930, 1096036, 947798, 844179, 1092026, 916122, 12810393, 968072, 961554, 981760, 8205418, 13115579, 962229, 1044078, 1093113, 12301405, 951590, 940700, 1002558, 1014948, 1100658, 1004906, 965766, 9297403, 840361, 987562, 1119860, 826249, 1124432, 866211, 1098066, 902094, 995785, 962568, 1034134, 5978656, 832678, 923746, 1058997, 957951, 1106523, 862349, 1126899, 908531, 1133018, 1070820, 904360, 1127831]"
1914,"[894439, 892573, 1082185, 13842090, 13842214, 1003257, 1043787, 862010, 12171656, 6534178, 1022254, 5978656, 1029743, 995242, 866211, 1121059, 1077555, 962568, 922127, 854852, 1076056, 1051516, 1058997, 885697, 1053875, 9245106, 835098, 9835223, 910473, 995785, 1106301, 904813, 1009333, 1048257, 1102949, 860776, 1075313, 9527350, 1126890, 883616, 918335, 1110292, 836645, 6034857, 1112238, 9677366, 884333, 940947, 1102067, 909714, 7168417, 1057124, 9858742, 840361, 999104, 10456568, 844165, 862349, 923746, 7432861, 1053690, 925862, 903463, 951590, 892503, 1081177, 913406, 1085604, 981760, 1028960, 844818, 1028816, 930955, 5592694, 961554, 1098066, 1137688, 859075, 916122, 883404, 826249, 986912, 1012338, 820752, 947441, 8020001, 1134522, 913785, 878996, 904360, 1070820, 908531, 1133018, 962229, 1094262, 1068719, 5569230, 844179, 1126899, 1004906, 1106523, 1096036, 903325, 1044078, 930118, 1127831]"
1915,
1916,"[1082185, 1133018, 1106523, 6534178, 1004906, 885290, 981760, 878996, 1069621, 840361, 6979427, 883202, 965766, 13115501, 983936, 923746, 1081177, 1068719, 849843, 8090537, 845109, 883404, 967395, 921836, 938849, 845715, 969866, 1037863, 994928, 9677202, 1127758, 993638, 961554, 1044078, 1005172, 1096317, 979707, 1050851, 1005186, 8273833, 883963, 1094955, 879528, 995785, 986912, 951590, 866211, 1096036, 1120213, 933067, 5592931, 5568489, 1065593, 895166, 936914, 900697, 893018, 1084331, 1096099, 860776, 938700, 1122358, 1036347, 889649, 845208, 834484, 940700, 910673, 5978656, 5978648, 873627, 879506, 1013321, 1086483, 1123254, 1124971, 995242, 826249, 1103903, 1068292, 8019716, 5568378, 1105917, 1109948, 824180, 838369, 5568729, 8019977, 1075368, 9487927, 909894, 1098066, 902172, 859075, 1048462, 1113768, 944534, 1038217, 962568, 940947, 7138817, 1068258, 1043590, 1071939, 866227, 961620, 916122, 1043730, 863447, 844179, 854405, 870547, 5569230, 1000753, 847982, 899624, 1109192, 1026118, 12949855, 1045228, 1095068, 7442180, 860975, 883932, 861419, 1059994, 10180324, 1101173, 1041796, 1022254, 1006184, 1051211, 903325, 908064, 1070702, 827683, 892314, 1004555, 851569, 9673980, 838186, 896761, 1029743, 860167, 901062, 1126899, 913785, 1054262, 1033142, 1100658, 893501, 987562, 15926725, 8090521, 884333, 5569471, 1055646, 12810393, 854852, 1119761, 1093113, 908531, 1137344, 1118787, 7167945, 976199, 5569845, 1053690, 908318, 891141, 1088873, 1024306, 862349, 879755, 844165, 1070820, 1015177, 995965, 1014802, 1115553, 12731436, 909396, 909811, 842434, 1058997, 1067820, 6034857, 1124077, 914190, 833025, 839818, 845622, 918368, 904360, 962229, 965267, 933835, 1004475, 1092026, 1127838, 1110572, 913210, 909714, 837139, 983584, 1138467, 865456, 5995953, 1085604, 952163, 1007195, 910032, 1056509, 1076056, 13512542, 830775, 9527494, 841872, 1105488, 1039566, 1098248, 1127831, 930118, 1023720, 9526410]"
1917,"[1082185, 878996, 1133018, 1128206, 1072693, 12263788, 840361, 13654702, 1106523, 829722, 923746, 909894, 1046689, 896085, 6534178, 1056746, 908531, 9834988, 999104, 962568, 820321, 1023958, 1088191, 831390, 907099, 880150, 883404, 883932, 1010190, 994928, 1096635, 951590, 995242, 857276, 1037863, 860776, 827667, 882496, 961554, 1016276, 9881593, 1003487, 962229, 1048462, 916381, 938700, 5978656, 5978648, 838186, 9881592, 824073, 883068, 981760, 1019643, 849843, 906883, 7169089, 1053690, 7025106, 1029743, 1024731, 1081177, 901062, 866227, 1056509, 1075214, 1077555, 10344971, 986912, 834484, 13842088, 15629778, 1101010, 865178, 979707, 910032, 993638, 1024306, 845193, 925694, 1009046, 1036081, 913490, 984715, 844165, 1058021, 921836, 870211, 933835, 983584, 1075368, 925862, 1092026, 879152, 859075, 1008074, 1053628, 847982, 916122, 1026118, 8290587, 957736, 852856, 1045220, 868764, 6602697, 822785, 1051211, 983936, 8011291, 899624, 852182, 15630096, 914190, 1068719, 884686, 934639, 1058997, 1091858, 1038217, 862349, 945662, 1088387, 1074516, 920145, 9677202, 1062002, 832678, 879528, 1039156, 826249, 5592931, 866211, 854852, 913785, 1037337, 1055504, 1040807, 1077373, 1071939, 889551, 1004906, 1070820, 1068292, 912704, 1027569, 1055646, 1005186, 1013321, 1069621, 844179, 854900, 1119051, 834491, 1098066, 1010164, 819518, 1103752, 987562, 1048727, 13776705, 13008334, 13007846, 1048200, 1127025, 1075032, 920109, 6979427, 1015974, 5585510, 1041796, 1126899, 980860, 913210, 824193, 820165, 1048483, 847270, 995785, 5569230, 1092835, 970619, 1011572, 1126786, 5568378, 845208, 10285185, 1034955, 853522, 1065593, 860439, 1035836, 1022254, 1043301, 871756, 8203834, 965766, 12782181, 825006, 5568197, 1049788, 879755, 976199, 6979030, 6442520, 1115358, 845774, 904360, 15596279, 1096036, 1076056, 9835695, 1043590, 1136257, 877455, 10456152, 880228, 1087102, 891141, 1085604, 1077359, 909130, 903325, 1092303, 1094619, 5592772, 9526410, 1033142, 896613, 839346, 1080414, 1110572, 15831255, 913201, 1051516, 1044078, 12810393, 1127179, 1004001, 1007195, 893018, 6034857, 909714, 914186, 833025, 5569471, 8020001, 1105488, 8090521, 891954, 7025275, 1098188, 1127831, 995965, 930118, 1006184, 1023720, 9527290, 952163]"
